NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1324,부산광역시 연제구 연산동,2367,2367,0,연산롯데캐슬골드포레,59.849,202402,5,"50,000",-,9,개인,개인,2020,황령산로 615,-,중개거래,부산 연제구,-
1325,부산광역시 연제구 연산동,2380,2380,0,e편한세상연산더퍼스트,84.9696,202402,23,"54,000",-,2,개인,개인,2021,반송로 40,-,중개거래,부산 연제구,-
1326,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,84.904,202402,6,"57,300",-,13,개인,개인,2021,봉수로 2,-,중개거래,부산 연제구,-
1327,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,84.955,202402,12,"62,000",-,23,개인,개인,2021,봉수로 2,-,중개거래,부산 연제구,-
1328,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,559",-,2,법인,법인,2021,봉수로 2,-,직거래,-,-
1329,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,559",-,2,법인,법인,2021,봉수로 2,-,직거래,-,-
1330,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,559",-,2,법인,법인,2021,봉수로 2,-,직거래,-,-
1331,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,559",-,2,법인,법인,2021,봉수로 2,-,직거래,-,-
1332,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,559",-,2,법인,법인,2021,봉수로 2,-,직거래,-,-
1333,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,559",-,3,법인,법인,2021,봉수로 2,-,직거래,-,-
1334,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,559",-,3,법인,법인,2021,봉수로 2,-,직거래,-,-
1335,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,559",-,3,법인,법인,2021,봉수로 2,-,직거래,-,-
1336,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,5,"14,559",-,3,법인,법인,2021,봉수로 2,-,직거래,-,-
1337,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,559",-,3,법인,법인,2021,봉수로 2,-,직거래,-,-
1338,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,869",-,4,법인,법인,2021,봉수로 2,-,직거래,-,-
1339,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,869",-,4,법인,법인,2021,봉수로 2,-,직거래,-,-
1340,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,869",-,4,법인,법인,2021,봉수로 2,-,직거래,-,-
1341,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,869",-,4,법인,법인,2021,봉수로 2,-,직거래,-,-
1342,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,869",-,4,법인,법인,2021,봉수로 2,-,직거래,-,-
1343,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,869",-,5,법인,법인,2021,봉수로 2,-,직거래,-,-
1344,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,869",-,5,법인,법인,2021,봉수로 2,-,직거래,-,-
1345,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,869",-,5,법인,법인,2021,봉수로 2,-,직거래,-,-
1346,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,869",-,5,법인,법인,2021,봉수로 2,-,직거래,-,-
1347,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"14,869",-,5,법인,법인,2021,봉수로 2,-,직거래,-,-
1348,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,6,법인,법인,2021,봉수로 2,-,직거래,-,-
1349,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,6,법인,법인,2021,봉수로 2,-,직거래,-,-
1350,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,6,법인,법인,2021,봉수로 2,-,직거래,-,-
1351,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,6,법인,법인,2021,봉수로 2,-,직거래,-,-
1352,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,6,법인,법인,2021,봉수로 2,-,직거래,-,-
1353,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,7,법인,법인,2021,봉수로 2,-,직거래,-,-
1354,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,7,법인,법인,2021,봉수로 2,-,직거래,-,-
1355,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,7,법인,법인,2021,봉수로 2,-,직거래,-,-
1356,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,7,법인,법인,2021,봉수로 2,-,직거래,-,-
1357,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,7,법인,법인,2021,봉수로 2,-,직거래,-,-
1358,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,8,법인,법인,2021,봉수로 2,-,직거래,-,-
1359,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,8,법인,법인,2021,봉수로 2,-,직거래,-,-
1360,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,8,법인,법인,2021,봉수로 2,-,직거래,-,-
1361,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,8,법인,법인,2021,봉수로 2,-,직거래,-,-
1362,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,8,법인,법인,2021,봉수로 2,-,직거래,-,-
1363,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,9,법인,법인,2021,봉수로 2,-,직거래,-,-
1364,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,9,법인,법인,2021,봉수로 2,-,직거래,-,-
1365,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,9,법인,법인,2021,봉수로 2,-,직거래,-,-
1366,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,9,법인,법인,2021,봉수로 2,-,직거래,-,-
1367,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,178",-,9,법인,법인,2021,봉수로 2,-,직거래,-,-
1368,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,10,법인,법인,2021,봉수로 2,-,직거래,-,-
1369,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,10,법인,법인,2021,봉수로 2,-,직거래,-,-
1370,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,10,법인,법인,2021,봉수로 2,-,직거래,-,-
1371,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,10,법인,법인,2021,봉수로 2,-,직거래,-,-
1372,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,10,법인,법인,2021,봉수로 2,-,직거래,-,-
1373,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,11,법인,법인,2021,봉수로 2,-,직거래,-,-
1374,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,11,법인,법인,2021,봉수로 2,-,직거래,-,-
1375,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,11,법인,법인,2021,봉수로 2,-,직거래,-,-
1376,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,11,법인,법인,2021,봉수로 2,-,직거래,-,-
1377,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,11,법인,법인,2021,봉수로 2,-,직거래,-,-
1378,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,12,법인,법인,2021,봉수로 2,-,직거래,-,-
1379,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,12,법인,법인,2021,봉수로 2,-,직거래,-,-
1380,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,12,법인,법인,2021,봉수로 2,-,직거래,-,-
1381,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,12,법인,법인,2021,봉수로 2,-,직거래,-,-
1382,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,12,법인,법인,2021,봉수로 2,-,직거래,-,-
1383,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,13,법인,법인,2021,봉수로 2,-,직거래,-,-
1384,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,13,법인,법인,2021,봉수로 2,-,직거래,-,-
1385,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,13,법인,법인,2021,봉수로 2,-,직거래,-,-
1386,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,13,법인,법인,2021,봉수로 2,-,직거래,-,-
1387,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,14,법인,법인,2021,봉수로 2,-,직거래,-,-
1388,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,14,법인,법인,2021,봉수로 2,-,직거래,-,-
1389,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,14,법인,법인,2021,봉수로 2,-,직거래,-,-
1390,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,14,법인,법인,2021,봉수로 2,-,직거래,-,-
1391,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,488",-,14,법인,법인,2021,봉수로 2,-,직거래,-,-
1392,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,15,법인,법인,2021,봉수로 2,-,직거래,-,-
1393,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,15,법인,법인,2021,봉수로 2,-,직거래,-,-
1394,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,15,법인,법인,2021,봉수로 2,-,직거래,-,-
1395,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,15,법인,법인,2021,봉수로 2,-,직거래,-,-
1396,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,16,법인,법인,2021,봉수로 2,-,직거래,-,-
1397,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,16,법인,법인,2021,봉수로 2,-,직거래,-,-
1398,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,16,법인,법인,2021,봉수로 2,-,직거래,-,-
1399,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,16,법인,법인,2021,봉수로 2,-,직거래,-,-
1400,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,17,법인,법인,2021,봉수로 2,-,직거래,-,-
1401,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,17,법인,법인,2021,봉수로 2,-,직거래,-,-
1402,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,17,법인,법인,2021,봉수로 2,-,직거래,-,-
1403,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,18,법인,법인,2021,봉수로 2,-,직거래,-,-
1404,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,18,법인,법인,2021,봉수로 2,-,직거래,-,-
1405,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,39.9266,202402,1,"15,798",-,18,법인,법인,2021,봉수로 2,-,직거래,-,-
1406,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,84.904,202402,14,"56,500",-,19,개인,개인,2021,봉수로 2,-,중개거래,부산 연제구,-
1407,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,84.9696,202402,3,"58,000",-,17,개인,개인,2021,봉수로 2,-,중개거래,부산 연제구,-
1408,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,74.6718,202402,18,"55,000",-,21,개인,개인,2021,봉수로 2,-,중개거래,부산 연제구,-
1409,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,59.9797,202402,27,"50,000",-,9,개인,개인,2021,봉수로 2,-,중개거래,부산 연제구,-
1410,부산광역시 수영구 망미동,209-4,209,4,한성기린,59.97,202402,6,"47,900",-,17,개인,개인,1994,수미로71번길 20,-,중개거래,부산 수영구,-
1411,부산광역시 수영구 망미동,820-1,820,1,동방(1~5동),67.47,202402,14,"19,500",-,4,개인,개인,1982,연수로282번길 7,-,중개거래,부산 수영구,-
1412,부산광역시 수영구 망미동,941-1,941,1,로얄베스토피아,84.43,202402,14,"15,900",-,3,개인,개인,1993,과정로85번길 70,-,중개거래,부산 수영구,-
1413,부산광역시 수영구 망미동,941-1,941,1,로얄베스토피아,78.92,202402,26,"16,000",-,9,개인,개인,1993,과정로85번길 70,-,직거래,-,-
1414,부산광역시 수영구 망미동,1128,1128,0,이편한세상2차,84.939,202402,21,"37,000",-,13,개인,개인,2004,좌수영로 204,-,중개거래,부산 수영구,-
1415,부산광역시 수영구 망미동,1136,1136,0,이편한세상3차,84.732,202402,15,"40,700",-,16,개인,개인,2005,좌수영로 192,-,중개거래,부산 수영구,-
1416,부산광역시 수영구 망미동,1154,1154,0,이편한세상1차,84.9357,202402,22,"42,500",-,19,개인,개인,2004,좌수영로 176,20240305,중개거래,부산 수영구,-
1417,부산광역시 수영구 망미동,1154,1154,0,이편한세상1차,84.9357,202402,22,"42,500",-,19,개인,개인,2004,좌수영로 176,-,중개거래,부산 수영구,-
1418,부산광역시 수영구 망미동,1159,1159,0,망미이진캐스빌,62.6471,202402,3,"35,000",-,5,개인,개인,2017,망미로30번길 51,-,중개거래,부산 수영구,-
1419,부산광역시 수영구 망미동,1159,1159,0,망미이진캐스빌,79.9965,202402,14,"42,000",-,17,개인,개인,2017,망미로30번길 51,-,중개거래,부산 수영구,-
1420,부산광역시 수영구 망미동,1168,1168,0,수영SKVIEW2단지,38.5757,202402,17,"15,000",-,1,개인,개인,2019,망미배산로70번라길 8,-,중개거래,부산 수영구,-
1421,부산광역시 수영구 망미동,1168,1168,0,수영SKVIEW2단지,38.5757,202402,28,"20,000",-,4,개인,법인,2019,망미배산로70번라길 8,-,직거래,-,-
1422,부산광역시 수영구 망미동,1168,1168,0,수영SKVIEW2단지,38.5757,202402,27,"20,000",-,6,개인,법인,2019,망미배산로70번라길 8,-,직거래,-,-
1423,부산광역시 수영구 망미동,1168,1168,0,수영SKVIEW2단지,38.5757,202402,19,"20,000",-,6,개인,법인,2019,망미배산로70번라길 8,-,직거래,-,-
1424,부산광역시 수영구 망미동,1168,1168,0,수영SKVIEW2단지,38.5757,202402,26,"20,000",-,6,개인,법인,2019,망미배산로70번라길 8,-,직거래,-,-
1425,부산광역시 수영구 망미동,1168,1168,0,수영SKVIEW2단지,38.5757,202402,19,"20,000",-,7,개인,법인,2019,망미배산로70번라길 8,-,직거래,-,-
1426,부산광역시 수영구 망미동,1168,1168,0,수영SKVIEW2단지,38.5757,202402,20,"20,000",-,8,개인,법인,2019,망미배산로70번라길 8,-,직거래,-,-
1427,부산광역시 수영구 망미동,1168,1168,0,수영SKVIEW2단지,38.5757,202402,28,"20,000",-,8,개인,법인,2019,망미배산로70번라길 8,-,직거래,-,-
1428,부산광역시 수영구 망미동,1168,1168,0,수영SKVIEW2단지,38.5757,202402,26,"20,000",-,8,개인,법인,2019,망미배산로70번라길 8,-,직거래,-,-
1429,부산광역시 수영구 망미동,1168,1168,0,수영SKVIEW2단지,38.5757,202402,26,"20,000",-,9,개인,법인,2019,망미배산로70번라길 8,-,직거래,-,-
